"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","html 1"
"https://runtigadhimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnu65r","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.348","","","","","HTTP/1.1","https://runtigadhimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qnu65r",""
"https://chakraghattamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","चक्रघट्टा गाउँपालिका | प्रदेश नं २, नेपाल सरकार Women, Education and Empowerment: Pathway towards Autonomy","106","1224","","0","0","","0","चक्रघट्टा गाउँपालिका","20","विक्रम यादव","11","Search form","11","सुचना मैत्री","12","","","","https://chakraghattamun.gov.np/","","","","","","80187","866","7.148","0","","10","1","0.130","108","72","24","24","","","","","fbf23d2a0a26a85e1aeba485bfc9ce7c","2.029","","","","","HTTP/1.1","https://chakraghattamun.gov.np/",""
"https://umakundamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","उमाकुण्ड गाउँपालिका | रामेछाप,बागमती प्रदेश, नेपाल ""सुन्दर, समृद् र विकशित उमाकुण्डको आधार कृषि,पर्यटन,जलश्रोत र सम्पन्न पूर्वाधार""","131","1760","","0","0","","0","शेर बहादुर सुनुवार","18","उर्मिला कार्की बस्नेत","21","Search form","11","Search form","11","","","","https://umakundamun.gov.np/","","","","","","85304","888","7.874","0","","13","1","0.130","96","67","7","7","","","","","22f3618b52ef3a77907ed8d3884687a0","2.196","","","","","HTTP/1.1","https://umakundamun.gov.np/",""
"https://umakundamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qre794","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.334","","","","","HTTP/1.1","https://umakundamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qre794",""
"https://aandhikholamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","आँधिखोला गाउँपालिका, गाउँकार्यपालिकाको कार्यालय | कृषि, स्याङ्जा, गण्डकी प्रदेश, नेपाल","86","1164","","0","0","","0","सुधिर कुमार पौडेल","17","शर्मिलादेवी पौडेल क्षेत्री","26","Search form","11","Search form","11","","","","https://aandhikholamun.gov.np/","","","","","","167142","2366","10.248","0","","16","1","0.130","207","126","34","34","","","","","8a5c629af477acd61c458837790cdbfb","2.724","","","","","HTTP/1.1","https://aandhikholamun.gov.np/",""
"https://aandhikholamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3mt","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.344","","","","","HTTP/1.1","https://aandhikholamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj3mt",""
"https://ekdaramun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","एकडारा गाउँपालिका | प्रदेश नं २, नेपाल सरकार","44","579","","0","0","","0","एकडारा गाउँपालिका","17","रामछविला साह","12","Search form","11","नयाँ सूचना तथा जानकारी","22","","","","https://ekdaramun.gov.np/","","","","","","77399","847","7.123","0","","10","1","0.130","115","78","24","24","","","","","2af397059f56edca87ec4d4c5342a7ad","2.021","","","","","HTTP/1.1","https://ekdaramun.gov.np/",""
"https://jirabhawanimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","जिराभवानी गाउँपालिका | प्रदेश नं २, नेपाल सरकार ""सूचना मैत्री गाउँपालिका, हाम्रो जिराभवानी गाउँपालिका""","102","1370","","0","0","","0","जिराभवानी गाउँपालिका","20","रामपृत महतो","11","Search form","11","सूचना","5","","","","https://jirabhawanimun.gov.np/","","","","","","73134","688","6.215","0","","8","1","0.130","100","71","11","11","","","","","c27fad2cd0d76f119b4c75d8687a4b60","1.980","","","","","HTTP/1.1","https://jirabhawanimun.gov.np/",""
"https://bhimadmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","भिमाद नगरपालिका, नगरकार्यपालिकाको कार्यालय | गण्डकी प्रदेश, तनहुँ, नेपाल","72","972","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","https://bhimadmun.gov.np/","","","","","","113513","1021","6.901","0","","7","1","0.130","142","95","16","16","","","","","46d309e8678e806cada034383a48087d","2.293","","","","","HTTP/1.1","https://bhimadmun.gov.np/",""
"https://bhimadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrlm81","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.340","","","","","HTTP/1.1","https://bhimadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qrlm81",""
"https://namobuddhamun.gov.np/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","नमोबुद्ध नगरपालिका | ""कृषि,व्यापार र पर्यटन: हाम्रो सशक्त अभियान""","65","860","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","https://namobuddhamun.gov.np/ne","","","","","","385716","4381","8.393","0","","9","1","0.130","540","466","22","19","","","","","514a825df076bd792504cdf90f00fdbf","3.441","","","","","HTTP/1.1","https://namobuddhamun.gov.np/",""
"https://namobuddhamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qltwe1","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","260","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.369","","","","","HTTP/1.1","https://namobuddhamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qltwe1",""
"https://aurahimunsiraha.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","औरही गाउँपालिका | सिराहा जिल्ला, प्रदेश नं २","44","579","","0","0","","0","औरही गाउँपालिका","15","सिद्वार्थ यादव","14","Search form","11","सूचना","5","","","","https://aurahimunsiraha.gov.np/","","","","","","59282","436","5.010","0","","10","1","0.130","96","63","0","0","","","","","dddf03c6b7f5d127461bf3ea7451a646","1.973","","","","","HTTP/1.1","https://aurahimunsiraha.gov.np/",""
"https://gangajamunamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","गंगाजमुना गाउँपालिका , गाउँ कार्यपालिकाको कार्यालय | फुलखर्क, धादिङ, बागमती प्रदेश, नेपाल ""सुरक्षित , सुन्दर, समृद्ध गंगाजमुना : कृषि, पर्यटन, पूर्वाधार विकास हाम्रो चाहना ""","173","2273","","0","0","","0","बल बहादुर अधिकारी","17","एन्जिला तामाङ","13","Search form","11","Search form","11","","","","https://gangajamunamun.gov.np/","","","","","","140899","1604","8.766","0","","16","1","0.130","216","122","36","36","","","","","5cd05ca14c983e6394d2754d4dde5e80","3.406","","","","","HTTP/1.1","https://gangajamunamun.gov.np/",""
"https://gangajamunamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqsauy","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.338","","","","","HTTP/1.1","https://gangajamunamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qqsauy",""
"https://chingadmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","चिङ्गाड गाउँपालिका | गाउँ कार्यपालिकाको कार्यालय अवलचिङ्ग,सुर्खेत,कर्णाली प्रदेश, नेपाल","87","1197","","0","0","","0","","0","","0","Pages","5","चिङ्गाड गाउँपालिकाको वेवसाइटमा तपाईहरुलाई स्वागत छ ।","52","","","","https://chingadmun.gov.np/","","","","","","96485","1039","8.723","0","","8","1","0.130","131","96","25","22","","","","","bc981c4e7f81310d2524abe2ea647693","2.709","","","","","HTTP/1.1","https://chingadmun.gov.np/",""
"https://chingadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj1ol","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.335","","","","","HTTP/1.1","https://chingadmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj1ol",""
"https://janaknandinimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","जनकनन्दिनी गाउँपालिका | प्रदेश नं २, नेपाल सरकार","48","639","","0","0","","0","अब्दुल वारिक शेष","16","भारती कार्की","12","Search form","11","Search form","11","","","","https://janaknandinimun.gov.np/","","","","","","97372","573","5.494","0","","12","1","0.130","127","73","6","6","","","","","8371370efa50c39baac093eb2c267607","3.129","","","","","HTTP/1.1","https://janaknandinimun.gov.np/",""
"https://janaknandinimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2oq","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.336","","","","","HTTP/1.1","https://janaknandinimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj2oq",""
"https://sunawarshimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सुनवर्षी नगरपालिका,नगर कार्यपालिकाको कार्यालय | प्रदेश नं १,मोरङ,नेपाल <br>“कृषि, शिक्षा, स्वास्थ्य र पूर्वाधार सुनवर्षी विकासको मूख्य आधार""","140","1826","","0","0","","0","पुरुषोत्तम घिमिरे","17","रुद्र प्रसाद दुलाल","18","Search form","11","Search form","11","","","","","","","","","","130802","1650","9.082","0","","17","1","0.130","159","112","25","25","","","","","69d8acc6eefb4d413e65987968887376","2.542","","","","","HTTP/1.1","https://sunawarshimun.gov.np/",""
"https://sunawarshimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qh5rcs","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.523","","","","","HTTP/1.1","https://sunawarshimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qh5rcs",""
"https://melaulimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","मेलौली नगरपालिकामेलौली,बैतडी, सुदूरपश्चिम प्रदेश | ""कृषि पर्यटन र पूर्वाधार, मेलौली विकासको मुल आधार""","101","1355","","0","0","","0","कृष्ण सिंह नायक","15","कु. राधा ओझा","12","Search form","11","Search form","11","","","","https://melaulimun.gov.np/","","","","","","116394","1380","8.763","0","","16","1","0.130","153","89","10","10","","","","","8390cace2185528d457617751b334e06","2.244","","","","","HTTP/1.1","https://melaulimun.gov.np/",""
"https://melaulimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qhcxq7","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.335","","","","","HTTP/1.1","https://melaulimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qhcxq7",""
